,id_client,amount,total_purchase,recency
12228,43b0832683,1,6273.0,83
12229,43b229A884b,1,0.0,1015
12230,43b26640606,1,0.0,700
12231,43b300A96,1,0.0,1857
12232,43b30b9A3b,1,0.0,1790
12233,43b3835489A,1,0.0,1216
12234,43b422bb84b,1,41979.0,434
12235,43b4A49b835,1,0.0,652
12236,43b50303053,3,28740.0,1546
12237,43b52bA400,1,39980.0,699
12238,43b5bb6439,1,36955.0,1496
12239,43b638040b2,1,11200.0,1736
12240,43b68A8b802,1,0.0,1209
12241,43b6983b80,1,0.0,929
12242,43b80b44864,1,0.0,1477
12243,43b840042A,1,0.0,1616
12244,43b8AA2639,1,0.0,1910
12245,43b934238b5,1,0.0,957
12246,43b99353A00,2,36200.0,280
12247,43bAA609805,1,0.0,1406
12248,43bb29b28b0,1,0.0,954
12249,43bb89AA03,2,38900.0,1646
12250,43bbA04A368,1,4200.0,106
12251,4400200bb9,1,5100.0,2003
12252,440029044A5,1,0.0,632
12253,4400384489,1,0.0,777
12254,4400b683840,1,35682.15,338
12255,44022936bb,2,0.0,1724
12256,4402A526900,1,0.0,1673
12257,44030009832,1,0.0,1079
12258,44036302,1,0.0,1590
12259,4403632920,1,4100.0,1575
12260,4403A4b63A,1,0.0,555
12261,44042205A,1,0.0,968
12262,44043AA90b,1,4100.0,1558
12263,44045949844,1,0.0,544
12264,44048A902A0,2,30240.0,69
12265,4404Ab306b8,1,0.0,555
12266,4404b49902A,1,0.0,478
12267,440506b945,1,0.0,275
12268,440589853b2,1,0.0,1920
12269,4405b24539A,1,0.0,1979
12270,440644A4845,1,4455.0,110
12271,4406844A049,1,0.0,1358
12272,4406A048600,1,0.0,337
12273,44083A8AA68,1,27000.0,341
12274,4408428329,1,0.0,985
12275,4408558b889,1,0.0,1471
12276,4408609A3b2,1,0.0,2093
12277,4408846325,1,31400.0,1446
12278,44088bA354,1,0.0,882
12279,440894AA58,1,0.0,579
12280,4408Ab5528,2,38900.0,529
12281,4409092b3A5,1,0.0,1731
12282,44092482000,2,11200.0,65
12283,44092504349,1,0.0,115
12284,440932505A0,1,20900.0,524
12285,44094b3638b,1,19855.0,527
12286,44094b44304,1,0.0,1498
12287,440968A940,1,0.0,1681
12288,4409b6030,1,0.0,219
12289,4409b9A966,3,0.0,232
12290,440A506b82b,1,35682.15,399
12291,440bbAA4420,1,4600.0,1646
12292,442038Ab8b0,1,0.0,413
12293,4420A3b9833,1,41979.0,442
12294,4420A65650,1,0.0,1701
12295,44223369830,1,0.0,421
12296,4422b434653,1,0.0,852
12297,44230566824,1,30920.0,1010
12298,4423360985,1,1500.0,358
12299,44233A3b82b,1,0.0,1461
12300,442435A4836,1,0.0,1000
12301,4424A62966,1,0.0,1008
12302,4424A8b2840,1,0.0,106
12303,4425330803,1,0.0,26
12304,44255bA835,1,24500.0,275
12305,442590568b5,1,4455.0,36
12306,442596AA29A,1,32864.0,1647
12307,4425A950860,1,27000.0,337
12308,44262b85890,1,41979.0,584
12309,442688b682,1,30620.0,2001
12310,44268b2A894,1,0.0,1374
12311,4426A046b0,3,22780.0,1379
12312,442823bA89b,1,4100.0,1658
12313,44284568833,1,27600.0,330
12314,442852b268b,1,0.0,520
12315,4428863659,2,22500.0,1560
12316,4429095,1,0.0,1496
12317,442909bb049,1,17900.0,1917
12318,44296206A0,2,27900.0,285
12319,442A09539b,1,0.0,1850
12320,442A3b5403,1,0.0,1603
12321,442A648086A,1,0.0,285
12322,442A820903,1,27982.5,1659
12323,442A894605,1,0.0,1156
12324,442Ab9428bb,1,0.0,127
12325,442b260A8b3,1,0.0,932
12326,442b82993b,1,0.0,273
12327,442b859b63,1,30792.3,166
12328,442b995942,1,0.0,275
12329,442b9b4600,1,0.0,1080
12330,44308338859,1,1500.0,44
12331,4430A8bA50,1,39980.0,912
12332,4430Ab905,1,6498.0,217
12333,4432A5634A,1,0.0,620
12334,44336640068,1,0.0,64
12335,4433954624,1,0.0,2100
12336,443396230,1,0.0,814
12337,443405b600,2,81242.68,2057
12338,4434220950,1,38100.0,1906
12339,44342446553,1,0.0,469
12340,44349335A53,4,27460.0,1857
12341,4434A9396A,2,2970.0,1554
12342,4434Ab53860,1,0.0,570
12343,443528594,1,0.0,2037
12344,44352A5659,1,0.0,877
12345,443554A530,1,0.0,236
12346,443558590A,1,0.0,1538
12347,443558bb93,1,33337.5,2073
12348,44359388802,1,0.0,748
12349,4435983630,1,0.0,561
12350,4436282384,1,37390.65,206
12351,44365A82803,1,0.0,1184
12352,44366699800,2,4200.0,71
12353,44369854822,1,0.0,440
12354,4436986b649,2,5250.0,963
12355,4438404AA8b,2,0.0,1371
12356,4439348866,1,17900.0,1927
12357,443935980,2,0.0,925
12358,443935A069,1,6210.0,328
12359,4439462642,1,10833.43,1574
12360,443A490A83b,1,0.0,1478
12361,443AA8000,1,0.0,877
12362,443b009665,1,0.0,820
12363,443b0A2Ab8b,1,7900.0,1651
12364,443b0A56b34,2,20700.0,1476
12365,443b443bA34,1,0.0,343
12366,443b62A980,1,0.0,919
12367,443b8366bb,2,0.0,530
12368,443bb09A8b5,1,13566.0,462
12369,4440222366,1,37781.1,594
12370,44402A0945,1,0.0,76
12371,44403330606,1,0.0,1934
12372,44404A5989b,1,0.0,168
12373,44406AA9825,1,38650.0,910
12374,4440868622,1,0.0,1227
12375,44424A24568,1,5500.0,523
12376,44429496AA,1,10833.43,1576
12377,4442A42b349,1,0.0,561
12378,4443086609,1,0.0,127
12379,444386998,1,4500.0,1332
12380,44445b5b86A,1,4365.0,244
12381,44448A32889,2,0.0,289
12382,4445202959,1,17900.0,2085
12383,4445434655,1,27404.0,113
12384,4445A65b35,1,27000.0,424
12385,4446490699,1,0.0,614
12386,444686b9AA5,1,0.0,688
12387,444690948b0,1,0.0,882
12388,4446b02629,1,0.0,1738
12389,44486A89A9A,2,0.0,870
12390,4448A5b68bA,1,0.0,293
12391,4448A9338A0,2,0.0,168
12392,4448b48b900,3,28000.0,264
12393,44496b29Ab2,1,19855.0,930
12394,444A2250830,1,25593.6,9
12395,444A299A68b,2,0.0,1016
12396,444A8b523A5,1,0.0,1434
12397,444b36A3020,1,4950.0,132
12398,444b8992A34,1,5490.0,835
12399,4450220b8A,1,0.0,1189
12400,44508220649,1,0.0,1920
12401,44508859020,1,0.0,1079
12402,4452bA36A0,1,31400.0,1763
12403,4453349b268,1,0.0,1821
12404,44533A9509A,1,0.0,2092
12405,44535033854,2,0.0,561
12406,44536465855,4,66416.5,160
12407,44548583653,1,0.0,82
12408,44548b3A865,1,0.0,191
12409,4455AA42204,1,0.0,438
12410,44560028249,1,0.0,1742
12411,4456b24986,1,0.0,272
12412,445833A0862,1,0.0,190
12413,44583b66b5,1,0.0,1119
12414,44589bA638,1,0.0,1804
12415,4458A52483,1,0.0,973
12416,44598662859,1,3280.08,1499
12417,445A28bb82b,2,0.0,236
12418,445A2bA983,1,0.0,2077
12419,445A456924,1,15215.0,51
12420,445A56A98A,1,0.0,1899
12421,445Ab980006,2,37755.0,857
12422,445Ab9996A,1,0.0,1216
12423,445b563650,1,0.0,114
12424,445b68266b,2,0.0,581
12425,445bA9A680,1,0.0,778
12426,4460009b30,1,7900.0,1679
12427,44602239889,1,4500.0,1112
12428,44604A8b894,1,4160.0,1359
12429,44606b8659,1,0.0,1738
12430,4460930684,2,0.0,182
12431,4460A56520,1,0.0,50
12432,44623623068,1,7470.0,1909
12433,446249b26,1,16647.0,1986
12434,4463008A0b,1,5900.0,1808
12435,446305008A2,1,0.0,882
12436,4463268958,1,0.0,107
12437,44634080400,1,24500.0,203
12438,44636032268,9,0.0,34
12439,4463822645,1,4950.0,154
12440,4464399339A,1,0.0,636
12441,4464A02336,1,17400.0,267
12442,4464A89A99,1,30000.0,736
12443,4464b34995,1,0.0,1080
12444,446536393A,1,0.0,1676
12445,4465365985,1,0.0,1674
12446,446536695b,1,3500.0,1861
12447,44655835320,2,39980.0,1399
12448,4465650558b,2,109672.5,1218
12449,4466220603,1,15900.0,1664
12450,4466995940,1,0.0,1910
12451,4469683A59,2,43105.0,49
12452,446982b5253,1,0.0,1996
12453,4469A89626,1,4950.0,783
12454,446A44b626,1,0.0,870
12455,446A934A0A,1,0.0,400
12456,446A95960,1,4882.5,853
12457,446b226b88A,1,0.0,475
12458,446b340556,1,35010.0,1594
12459,446b3959892,1,0.0,1006
12460,4480043b806,3,47300.0,789
12461,448050A452,1,0.0,13
12462,44825A2800,1,16110.0,1989
12463,44826A4645,1,33831.0,1419
12464,4482Ab0A863,1,0.0,939
12465,4483395A06,1,0.0,1561
12466,4483452bAA5,1,3705.0,1916
12467,4483495038b,1,4100.0,1700
12468,44835548833,1,4122.5,246
12469,44835A34869,1,4455.0,110
12470,448360823A5,1,0.0,1367
12471,4483692A43,1,0.0,952
12472,448385066,1,0.0,1736
12473,4484033038b,1,0.0,919
12474,44842bA6304,1,30384.8,1212
12475,448455A6A6,1,29701.4,2086
12476,448494b9863,1,0.0,869
12477,4484A46A850,1,0.0,176
12478,44852496AA,1,0.0,848
12479,448525698b8,1,27720.2,120
12480,448556A895,1,0.0,120
12481,44858b0A38b,2,4200.0,70
12482,448592b5802,1,0.0,57
12483,448593Ab653,1,0.0,8
12484,44860A893A,2,67799.0,142
12485,44860AA0668,1,12835.0,93
12486,448689A9b0,1,41979.0,574
12487,4486A0366A5,1,0.0,457
12488,4488008A604,1,0.0,462
12489,4489086628,1,0.0,303
12490,448932369b,1,0.0,855
12491,44895b26894,1,0.0,93
12492,44896639863,1,0.0,141
12493,44896A9AAA,1,4050.0,792
12494,4489A2b3836,1,0.0,114
12495,448A23894A,2,0.0,284
12496,448A335b85b,1,3600.0,574
12497,448A442638,1,10833.43,1574
12498,448A44b605,1,0.0,203
12499,448A662832,1,0.0,2059
12500,448AbA5626,1,15750.0,575
12501,448b365600,1,0.0,1531
12502,448b5A00906,1,14520.0,1669
12503,448b8659A3,1,0.0,272
12504,44908946434,1,36955.0,1466
12505,449095363A,1,0.0,219
12506,4492594bA0,1,5490.0,726
12507,4492695249A,1,24500.0,91
12508,449269965A,2,0.0,15
12509,449289486A,2,0.0,250
12510,4492965009b,1,30072.0,567
12511,449394948A,1,4600.0,1643
12512,449396630,2,0.0,282
12513,449408A6bA,1,0.0,1335
12514,44940b0A22,1,0.0,1734
12515,44942859A9,1,16800.0,516
12516,4494433969,1,35010.0,1543
12517,44952964850,1,0.0,114
12518,449544A680,1,26280.0,555
12519,4495809628,1,0.0,813
12520,4496428b92,1,3630.0,959
12521,4498263A468,1,0.0,2037
12522,4498528A824,1,37390.65,285
12523,44985830860,1,30225.0,765
12524,4499830648,1,0.0,464
12525,449996b600,1,0.0,802
12526,4499b2A60A,1,0.0,1856
12527,449Ab52b88,1,0.0,1661
12528,449b083659,1,0.0,1490
12529,449b30A664,1,0.0,610
12530,449b8A6400,1,0.0,1531
12531,44A00886888,1,0.0,1553
12532,44A039258Ab,1,0.0,1471
12533,44A26A0608,1,15900.0,1849
12534,44A30AA0829,1,4160.0,1359
12535,44A33b3685,2,11582.5,1036
12536,44A35b5806,1,17010.0,1780
12537,44A384b903,1,0.0,1671
12538,44A3A58440,1,0.0,985
12539,44A439868Ab,1,34785.0,1285
12540,44A4648b854,1,0.0,93
12541,44A468A600,1,0.0,278
12542,44A4899b884,1,0.0,398
12543,44A4b22829A,1,2598.75,79
12544,44A4bA55634,1,0.0,809
12545,44A504b084b,1,0.0,1896
12546,44A5050468b,1,0.0,1521
12547,44A53686b0,1,4050.0,527
12548,44A549A952,1,0.0,1913
12549,44A55359Ab,1,0.0,1195
12550,44A55930030,1,20900.0,316
12551,44A58399b5,2,3200.0,2078
12552,44A5bb5438b,1,0.0,1752
12553,44A6404A234,1,0.0,2072
12554,44A6869088A,1,32760.0,97
12555,44A68853349,2,33315.33,961
12556,44A694438A,1,4640.0,1903
12557,44A6A89b880,1,32760.0,78
12558,44A6b42835,1,5063.0,789
12559,44A80046b0,2,48345.979999999996,1655
12560,44A82539800,1,35682.15,495
12561,44A856bb20,2,0.0,531
12562,44A96456b9,1,29095.5,397
12563,44A9920A653,1,0.0,2032
12564,44A9A86895,1,0.0,649
12565,44A9Ab90234,1,0.0,1828
12566,44A9bb80320,4,61532.84,226
12567,44AA66b5253,1,42432.85,25
12568,44Ab6864249,1,24500.0,263
12569,44AbAA6342,1,34232.0,1688
12570,44b022A643,4,20883.45,517
12571,44b023969,1,0.0,2028
12572,44b032A0363,1,0.0,215
12573,44b05269A6,1,0.0,2002
12574,44b0AA8982,1,0.0,859
12575,44b0b3982,1,0.0,113
12576,44b22b24822,1,0.0,932
12577,44b2428b845,1,3705.0,1899
12578,44b252658A0,1,0.0,1198
12579,44b26b52855,1,35682.15,573
12580,44b302566b,4,2633.33,406
12581,44b30bb624,1,0.0,345
12582,44b328993A5,1,6900.0,504
12583,44b33bbA304,1,0.0,993
12584,44b342bAA,1,0.0,217
12585,44b36630,1,0.0,793
12586,44b395b2842,1,0.0,1192
12587,44b39b4600,1,0.0,894
12588,44b3A5A964,1,0.0,620
12589,44b44366368,1,0.0,1122
12590,44b446090A5,2,0.0,105
12591,44b5250935,1,0.0,1856
12592,44b5439620,1,0.0,1414
12593,44b55538653,1,18810.0,1133
12594,44b596306,2,11636.4,123
12595,44b5AbA636,1,0.0,23
12596,44b60396349,1,0.0,1497
12597,44b6486A852,1,0.0,475
12598,44b66049b8,1,0.0,813
12599,44b80262895,1,0.0,287
12600,44b80400368,1,0.0,1674
12601,44b8924b830,1,12500.0,460
12602,44b9003A500,2,7151.67,1442
12603,44b9900632,1,0.0,474
12604,44b9A69636,1,4207.5,9
12605,44bA23b5949,1,0.0,2119
12606,44bA5A3630,1,1500.0,118
12607,44bAAAA400,1,0.0,1736
12608,44bAb5866b,1,6030.0,882
12609,44bb0459A3,3,26860.0,469
12610,44bb69bb320,1,0.0,925
12611,44bb92393b,1,0.0,642
12612,4500998659,1,0.0,1996
12613,450264b5868,1,0.0,335
12614,450269b958,1,0.0,1716
12615,450282295b,1,0.0,51
12616,45034bA686,1,0.0,523
12617,45039690304,1,35191.2,187
12618,450523535A,1,0.0,293
12619,450524922,1,0.0,1366
12620,450525060A5,1,0.0,1996
12621,45054602828,1,0.0,177
12622,45059403904,1,19855.0,461
12623,4506308b604,1,0.0,1196
12624,4506345A50,1,0.0,1804
12625,45065662894,1,0.0,35
12626,4506A326b0,5,95940.0,524
12627,4508546633,1,4100.0,1735
12628,45088005806,2,0.0,169
12629,4509899840,2,4800.0,415
12630,450999AA854,1,0.0,475
12631,4509A586b0,1,10833.43,1576
12632,4509b246A6,3,49181.4,453
12633,450A28A48,1,0.0,812
12634,450b0046A6,1,0.0,903
12635,450b099650,3,17920.0,1518
12636,450b242630,3,0.0,1960
12637,4520595690,1,19855.0,1583
12638,45208A8A50,1,0.0,1807
12639,4520959306,1,0.0,1820
12640,45222A9369A,1,0.0,1532
12641,452305A09b8,1,0.0,1856
12642,4523099A38,1,38900.0,1625
12643,45236402620,1,18810.0,1118
12644,4523b5A340,1,0.0,573
12645,45244934848,1,0.0,1477
12646,4524563636,1,0.0,1184
12647,4524998608,1,0.0,321
12648,452540A869,1,11970.0,679
12649,45255684880,1,0.0,198
12650,4525820A0A5,1,3900.0,1939
12651,452592b63A,5,0.0,1517
12652,4525A358830,1,0.0,190
12653,45260850904,1,0.0,2043
12654,45264066,1,21380.7,733
12655,4526492698,1,0.0,615
12656,4526644625,1,0.0,1120
12657,4526A80386A,1,0.0,1008
12658,452802228A0,2,35682.15,426
12659,45285233A,1,0.0,628
12660,452898b65A,1,0.0,134
12661,4528b6A920,1,0.0,1484
12662,4529390AA0,1,38100.0,2051
12663,452959b644,1,0.0,1092
12664,452983363A,1,0.0,1821
12665,452A3828000,1,0.0,926
12666,452Ab02490,1,0.0,1883
12667,452b222686,2,6900.0,2057
12668,452b2529Ab,1,0.0,2074
12669,452b29998,1,0.0,294
12670,452b55360b,2,18810.0,127
12671,452bA42909,1,0.0,205
12672,453036A2848,1,3900.0,1889
12673,453059AbA9,5,0.0,210
12674,4530658643,1,16250.0,1360
12675,4530b40b3,1,0.0,1499
12676,45328605802,2,37981.0,630
12677,4532A30492,1,0.0,156
12678,4532b564A34,1,0.0,176
12679,4533359850,1,0.0,2098
12680,4533A536824,1,0.0,90
12681,453405A930,1,31200.0,1717
12682,453468286b2,1,0.0,1233
12683,4534889b80,1,0.0,1223
12684,4535264b08,1,20900.0,1097
12685,4535624bbA,1,28799.0,159
12686,4536A65690,1,31400.0,1493
12687,4536b99605,1,0.0,1862
12688,45380b98802,1,38390.4,44
12689,45384983A9A,1,0.0,1699
12690,45389608,3,0.0,22
12691,453932665A,8,12250.0,132
12692,4539660A8b6,1,1500.0,44
12693,453A3bAA35,1,0.0,237
12694,453A8468349,1,29800.0,1557
12695,453A888936,1,0.0,271
12696,453b0222053,2,10450.0,63
12697,453b8263808,1,0.0,1007
12698,453b98669b2,1,0.0,1946
12699,453bA049886,1,0.0,860
12700,45405239A0,1,31120.0,1603
12701,454225b4A0,1,16500.0,1531
12702,45430630829,1,0.0,93
12703,45433842886,2,0.0,278
12704,4543386280A,1,0.0,278
12705,45434b9882A,1,30920.0,973
12706,4543644662,1,0.0,98
12707,4543803990,1,38100.0,1983
12708,454385293A,1,0.0,1692
12709,45438650306,1,0.0,292
12710,45444030306,1,0.0,1498
12711,454446b993,1,20900.0,454
12712,4544483b862,1,0.0,460
12713,4544A36962,1,0.0,2056
12714,4544A403829,1,35882.0,496
12715,4544bbA39,1,0.0,1992
12716,45453299bb,1,4160.0,1134
12717,45453323825,1,4160.0,1106
12718,45455090968,1,0.0,964
12719,454564AA806,1,0.0,644
12720,4545946402,1,0.0,964
12721,4545b84b4b,4,20900.0,135
12722,454636549b2,1,0.0,909
12723,45486304b3,2,42231.0,470
12724,454889AA880,1,4160.0,1482
12725,454898460b,1,5500.0,477
12726,4548A34b35,1,13800.0,1988
12727,454950b640,1,0.0,275
12728,45496024b3,1,0.0,963
12729,4549b9b622,1,0.0,268
12730,454b358bA0,1,0.0,105
12731,454b4004826,1,0.0,681
12732,454b445958,2,4200.0,2032
12733,454b8336A3,1,3000.0,1351
12734,4550534303,1,0.0,1903
12735,45506bA394,1,0.0,1903
12736,45523038806,1,4455.0,110
12737,4553562626,1,0.0,100
12738,4553A298846,2,21509.0,82
12739,4554083b649,2,0.0,1857
12740,4554569349A,1,0.0,1433
12741,4554AA8983b,2,39980.0,135
12742,4554b266A4,1,0.0,961
12743,4554b6358bA,1,0.0,869
12744,455534b480,3,46390.0,1560
12745,4555A4Ab840,2,35944.5,527
12746,4556322600,1,0.0,1736
12747,45565A9b805,3,0.0,643
12748,455662A6900,1,0.0,441
12749,4556836468,2,12450.0,12
12750,455853934b2,1,0.0,1995
12751,45596834840,1,0.0,474
12752,45598A00606,1,0.0,519
12753,455999948A3,2,0.0,317
12754,455b88068A3,3,0.0,84
12755,455b94464b,1,0.0,1372
12756,455bA38985,1,0.0,279
12757,455bA48948,1,0.0,277
12758,4560639,1,0.0,519
12759,456065458A0,1,0.0,791
12760,4560A86626,1,0.0,56
12761,456258A638b,1,31984.0,995
12762,4562649658,3,23180.0,163
12763,456300AA634,1,0.0,555
12764,4563249939A,1,6210.0,419
12765,4563288A8b3,1,0.0,1229
12766,456339323A5,2,22297.68,1849
12767,45633A00344,1,0.0,603
12768,45634025320,1,23227.5,217
12769,456340262A,2,27380.0,1664
12770,45634b8539A,1,0.0,1737
12771,45640b2609,1,0.0,819
12772,4564262645,1,0.0,1385
12773,456489643A5,3,42660.0,1510
12774,4564A42b802,1,0.0,413
12775,4564A92680,9,89817.5,953
12776,4564Ab06A9A,1,36955.0,1696
12777,45655bA64A,1,0.0,818
12778,456600509b2,2,2450.0,201
12779,4566259684,1,0.0,1876
12780,4566592693,1,4950.0,762
12781,456666529A5,1,6900.0,1629
12782,4566982A49A,1,0.0,1532
12783,45669A63320,1,0.0,406
12784,456869646A,1,0.0,1650
12785,45698b8865,1,0.0,2043
12786,456A28bA830,2,0.0,79
12787,456A2b226b2,1,0.0,457
12788,456A3605300,1,5355.0,155
12789,456A3883890,1,0.0,1213
12790,456A3A6868b,1,17900.0,1988
12791,456Ab56b95,2,20800.0,1632
12792,456b039696,1,0.0,1245
12793,456b332b25,1,0.0,230
12794,456b9266920,2,0.0,1678
12795,456b928b25,1,0.0,817
12796,456b92b5830,1,35682.15,380
12797,456b9696bb,1,0.0,461
12798,456bb20652,2,25405.0,1032
12799,458065366A,1,0.0,283
12800,45806b44809,1,0.0,1458
12801,4580863984,1,38900.0,1560
12802,4580948629,1,0.0,1876
12803,4580A50,1,10160.0,93
12804,4580b64498,1,33549.5,315
12805,458250b6b0,1,0.0,1538
12806,458330606b2,1,8720.0,1358
12807,458352330,1,0.0,979
12808,4584396A320,2,0.0,936
12809,458446AA4b,1,0.0,189
12810,4584946663,1,11700.0,1343
12811,4585580956,1,0.0,882
12812,4585962484,1,0.0,434
12813,458638064,1,0.0,142
12814,458643b340,1,35010.0,1709
12815,458649830b,1,34982.5,1006
12816,4586505A09A,1,0.0,407
12817,4586553685,1,0.0,504
12818,4586569808b,2,39529.6,447
12819,45868492234,1,0.0,1528
12820,45868b3A6b,1,0.0,1143
12821,4586b0b038b,1,39200.0,1568
12822,4588A09685A,1,0.0,191
12823,4588b28490,1,0.0,869
12824,4589A0b9A0,1,0.0,583
12825,458A36688b0,1,0.0,278
12826,458Ab69A59,1,41789.55,150
12827,458b24A5800,1,0.0,541
12828,458b2b08300,1,5865.0,506
12829,458b50060b2,3,85917.86,43
12830,458b6543888,1,14320.0,604
12831,458b8528A34,1,0.0,1791
12832,458b9b96949,1,0.0,490
12833,45908230634,1,0.0,460
12834,4590b660864,1,36177.0,1479
12835,4590bb309,1,31360.0,1570
12836,4592309480,1,37538.5,1429
12837,45926864895,1,39980.0,1527
12838,4592A29A56,1,0.0,1371
12839,4594422950,1,0.0,36
12840,45953446b8,1,30072.0,553
12841,45954262A6,1,0.0,1072
12842,45954399034,1,4500.0,1080
12843,4595A5365A,1,29825.0,552
12844,45980AAbA8,1,0.0,607
12845,4598b64902,1,0.0,2063
12846,4598b93406,1,38900.0,1276
12847,4599258903,1,38900.0,1560
12848,459940953b,3,8705.0,1497
12849,459A2A33826,1,0.0,947
12850,459A455840,1,13800.0,2009
12851,459b44b0400,1,24900.0,1981
12852,45A022b9068,1,0.0,1090
12853,45A0AA428A6,1,0.0,569
12854,45A264b62b,1,0.0,1496
12855,45A2b265869,1,0.0,1391
12856,45A384b92A,1,19541.5,813
12857,45A3994630,1,0.0,637
12858,45A3bA5693,1,0.0,2085
12859,45A4025A,1,0.0,807
12860,45A448b902,1,0.0,777
12861,45A4b34b80A,1,12320.0,1897
12862,45A56298400,3,19575.0,1988
12863,45A640b64b,1,6030.0,1090
12864,45A84303b9,1,6000.0,426
12865,45A89962830,1,0.0,446
12866,45A938b98A,1,2250.0,496
12867,45A949986,1,22050.0,154
12868,45A94b0960,1,0.0,611
12869,45A95b539b,1,0.0,734
12870,45A96b3b634,3,0.0,22
12871,45A9853b888,1,4365.0,245
12872,45A99646A0,3,48000.0,964
12873,45A9bb92604,4,18740.0,1624
12874,45AA02A503,1,0.0,601
12875,45AA3432920,1,0.0,1086
12876,45AAbb5680,1,0.0,2112
12877,45Ab63A0600,1,0.0,15
12878,45Ab6442,1,24500.0,64
12879,45b009bA895,1,0.0,1478
12880,45b0590608,1,0.0,114
12881,45b0b209A9,1,0.0,1503
12882,45b20AA3894,1,0.0,1192
12883,45b2543A94,1,0.0,33
12884,45b293Ab808,1,0.0,2070
12885,45b322b806,2,0.0,897
12886,45b35255649,2,30800.0,1580
12887,45b3846b353,1,33315.33,1079
12888,45b4A4Ab353,1,0.0,2094
12889,45b53048838,1,0.0,545
12890,45b5305A03,2,0.0,614
12891,45b65839304,2,2900.0,1932
12892,45b668AA33,1,39980.0,758
12893,45b66A3642,1,29250.0,1430
12894,45b6bAb693,3,43431.5,604
12895,45b80668604,1,0.0,1541
12896,45b83044A8,1,15680.0,1500
12897,45b83055034,1,0.0,1348
12898,45b898445A,1,14900.0,1885
12899,45b8A8A90A,1,4200.0,1870
12900,45b8A8bb99A,2,0.0,982
12901,45b8b30A9,1,0.0,1500
12902,45b92048835,2,41979.0,524
12903,45bA589A3A,1,0.0,265
12904,45bA6503888,1,0.0,369
12905,45bb63930,1,0.0,922
12906,45bb649A8b8,1,0.0,175
12907,45bb6A4669,7,0.0,1468
12908,45bbA06b52,1,22050.0,267
12909,45bbA3A358,1,4828.5,85
12910,45bbb5602,1,7800.0,2070
12911,45bbbA60b,1,0.0,1733
12912,46020bb33A,2,0.0,289
12913,46023A8630,1,0.0,421
12914,46024b2b29A,1,0.0,1519
12915,46029A360A,1,14320.0,349
12916,4603b5AA33,1,0.0,842
12917,46040A6A,2,0.0,1357
12918,46042A9990,1,0.0,114
12919,460434632A,1,0.0,777
12920,4604509A3A,1,0.0,1944
12921,46045bA6,1,20900.0,373
12922,4604A90b98b,1,7110.0,807
12923,4604b92A5A5,1,35982.0,769
12924,460503b0982,5,55200.0,510
12925,460529090b2,1,0.0,252
12926,460533592b,1,0.0,777
12927,460665090b,1,0.0,41
12928,4606652942,1,0.0,42
12929,46066b3940,1,38100.0,2008
12930,460688286b,2,18900.0,1694
12931,46069234820,1,4160.0,1106
12932,46069A6A92,1,0.0,41
12933,46082658A4,1,0.0,1545
12934,46082bA385,1,0.0,1638
12935,46092Ab0906,1,16900.0,1728
12936,46099A86840,1,0.0,90
12937,460A48893A,1,0.0,491
12938,460A94364b,1,0.0,1540
12939,460b034630,1,14535.0,2080
12940,460b998605,1,4050.0,523
12941,4620289922,1,0.0,1372
12942,46203A66b9,1,0.0,2081
12943,4620565466,1,5500.0,2030
12944,46222336A4,1,0.0,1570
12945,4622938839A,1,0.0,2094
12946,4623659b553,2,5000.0,201
12947,46236b3880b,1,0.0,1323
12948,46243844668,1,5605.0,1995
12949,4625490626,1,33200.0,261
12950,4628344b600,1,0.0,8
12951,4628566402,1,5490.0,757
12952,4628844909A,2,16170.0,1871
12953,46290383884,1,0.0,539
12954,4629360A58,1,5900.0,1468
12955,462952A500,1,36955.0,1799
12956,4629902589A,1,4200.0,112
12957,46299bb660,1,0.0,139
12958,462A062b862,1,0.0,1090
12959,462A998439,1,0.0,1204
12960,462Ab23685,1,0.0,1119
12961,462b046880,1,0.0,180
12962,462b280A653,5,40.0,579
12963,462b8486334,1,0.0,1531
12964,462b9A6b0A,1,0.0,233
12965,4630099328,1,17400.0,267
12966,4632Abb482,1,5500.0,700
12967,4632b23584,1,0.0,532
12968,4632b42A04,1,0.0,111
12969,4633988662,1,5500.0,2127
12970,4634504693,1,32500.0,432
12971,46349332334,1,0.0,1839
12972,46359823b8,1,5490.0,869
12973,4636343905,7,22790.0,65
12974,46368990082,1,13483.0,2067
12975,4638200338b,10,162721.34,135
12976,4638399606,1,0.0,866
12977,46385460568,1,0.0,1674
12978,4638b006830,1,0.0,548
12979,4639588A2b2,1,0.0,854
12980,463A3A09A04,1,0.0,737
12981,463b864593,1,0.0,859
12982,463bA2234A,2,0.0,523
12983,463bb08389,1,5355.0,57
12984,464028b0544,1,0.0,421
12985,46402b0488A,1,0.0,876
12986,46423556A8,1,20900.0,1100
12987,464263A2835,1,0.0,1409
12988,464269A995,2,0.0,981
12989,464284023,1,5950.0,268
12990,46428b6936,2,6210.0,266
12991,46433A3A53,1,0.0,712
12992,464364b442,1,30940.0,1659
12993,4643698942,1,0.0,527
12994,4643988940,1,38100.0,1996
12995,464425468A,1,27885.0,1597
12996,464492b0829,1,0.0,561
12997,4645406663,1,0.0,457
12998,4645AA038A0,2,0.0,175
12999,4645Ab2239A,1,31984.0,1014
